success,trial_type,trial_index,time_elapsed,internal_node_id,ID,StartTime,EndTime,rt,stimulus,response,task,question_order,stim,answer,Score
,survey-multi-choice,12,175523,0.0-2.0-10.0,1103016,2023/10/18 14:20,2023/10/18 14:24,4423,,Array,vocab_task,Array,,,0
,survey-multi-choice,13,180348,0.0-2.0-11.0,1103016,2023/10/18 14:20,2023/10/18 14:24,4819,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,185890,0.0-2.0-12.0,1103016,2023/10/18 14:20,2023/10/18 14:24,5536,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,190731,0.0-2.0-13.0,1103016,2023/10/18 14:20,2023/10/18 14:24,4835,,Array,vocab_task,Array,,,0
,survey-multi-choice,16,195204,0.0-2.0-14.0,1103016,2023/10/18 14:20,2023/10/18 14:24,4466,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,202856,0.0-2.0-15.0,1103016,2023/10/18 14:20,2023/10/18 14:24,7647,,Array,vocab_task,Array,,,0
,survey-multi-choice,18,207747,0.0-2.0-16.0,1103016,2023/10/18 14:20,2023/10/18 14:24,4885,,Array,vocab_task,Array,,,2
,survey-multi-choice,19,214425,0.0-2.0-17.0,1103016,2023/10/18 14:20,2023/10/18 14:24,6670,,Array,vocab_task,Array,,,0
,survey-multi-choice,20,222245,0.0-2.0-18.0,1103016,2023/10/18 14:20,2023/10/18 14:24,7815,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,225862,0.0-2.0-19.0,1103016,2023/10/18 14:20,2023/10/18 14:24,3608,,Array,vocab_task,Array,,,2
,html-keyboard-response,22,242799,0.0-3.0,1103016,2023/10/18 14:20,2023/10/18 14:24,16931,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,10349,0.0-0.0,96294,2023/10/18 14:19,2023/10/18 14:22,,,,,,,,0
,html-keyboard-response,1,13422,0.0-1.0,96294,2023/10/18 14:19,2023/10/18 14:22,3067,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,19295,0.0-2.0-0.0,96294,2023/10/18 14:19,2023/10/18 14:22,5869,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,23796,0.0-2.0-1.0,96294,2023/10/18 14:19,2023/10/18 14:22,4494,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,29181,0.0-2.0-2.0,96294,2023/10/18 14:19,2023/10/18 14:22,5378,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,34826,0.0-2.0-3.0,96294,2023/10/18 14:19,2023/10/18 14:22,5639,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,40556,0.0-2.0-4.0,96294,2023/10/18 14:19,2023/10/18 14:22,5724,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,46039,0.0-2.0-5.0,96294,2023/10/18 14:19,2023/10/18 14:22,5477,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,61217,0.0-2.0-6.0,96294,2023/10/18 14:19,2023/10/18 14:22,15170,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,66851,0.0-2.0-7.0,96294,2023/10/18 14:19,2023/10/18 14:22,5628,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,80680,0.0-2.0-8.0,96294,2023/10/18 14:19,2023/10/18 14:22,13822,,Array,vocab_task,Array,,,1
,survey-multi-choice,11,91025,0.0-2.0-9.0,96294,2023/10/18 14:19,2023/10/18 14:22,10338,,Array,vocab_task,Array,,,1
,survey-multi-choice,12,96704,0.0-2.0-10.0,96294,2023/10/18 14:19,2023/10/18 14:22,5673,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,103145,0.0-2.0-11.0,96294,2023/10/18 14:19,2023/10/18 14:22,6433,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,111152,0.0-2.0-12.0,96294,2023/10/18 14:19,2023/10/18 14:22,8001,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,116815,0.0-2.0-13.0,96294,2023/10/18 14:19,2023/10/18 14:22,5657,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,121654,0.0-2.0-14.0,96294,2023/10/18 14:19,2023/10/18 14:22,4833,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,127514,0.0-2.0-15.0,96294,2023/10/18 14:19,2023/10/18 14:22,5853,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,136184,0.0-2.0-16.0,96294,2023/10/18 14:19,2023/10/18 14:22,8663,,Array,vocab_task,Array,,,0
,survey-multi-choice,19,144060,0.0-2.0-17.0,96294,2023/10/18 14:19,2023/10/18 14:22,7869,,Array,vocab_task,Array,,,1
,survey-multi-choice,20,151819,0.0-2.0-18.0,96294,2023/10/18 14:19,2023/10/18 14:22,7752,,Array,vocab_task,Array,,,2
,survey-multi-choice,21,160301,0.0-2.0-19.0,96294,2023/10/18 14:19,2023/10/18 14:22,8477,,Array,vocab_task,Array,,,2
,html-keyboard-response,22,162029,0.0-3.0,96294,2023/10/18 14:19,2023/10/18 14:22,1722,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,9200,0.0-0.0,1304218,2023/10/18 14:20,2023/10/18 14:25,,,,,,,,0
,html-keyboard-response,1,24577,0.0-1.0,1304218,2023/10/18 14:20,2023/10/18 14:25,15375,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,38178,0.0-2.0-0.0,1304218,2023/10/18 14:20,2023/10/18 14:25,13598,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,54134,0.0-2.0-1.0,1304218,2023/10/18 14:20,2023/10/18 14:25,15953,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,61690,0.0-2.0-2.0,1304218,2023/10/18 14:20,2023/10/18 14:25,7554,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,76050,0.0-2.0-3.0,1304218,2023/10/18 14:20,2023/10/18 14:25,14357,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,80866,0.0-2.0-4.0,1304218,2023/10/18 14:20,2023/10/18 14:25,4814,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,87310,0.0-2.0-5.0,1304218,2023/10/18 14:20,2023/10/18 14:25,6442,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,107822,0.0-2.0-6.0,1304218,2023/10/18 14:20,2023/10/18 14:25,20510,,Array,vocab_task,Array,,,1
,survey-multi-choice,9,119490,0.0-2.0-7.0,1304218,2023/10/18 14:20,2023/10/18 14:25,11665,,Array,vocab_task,Array,,,1
,survey-multi-choice,10,135638,0.0-2.0-8.0,1304218,2023/10/18 14:20,2023/10/18 14:25,16146,,Array,vocab_task,Array,,,1
,survey-multi-choice,11,147590,0.0-2.0-9.0,1304218,2023/10/18 14:20,2023/10/18 14:25,11950,,Array,vocab_task,Array,,,1
,survey-multi-choice,12,159046,0.0-2.0-10.0,1304218,2023/10/18 14:20,2023/10/18 14:25,11454,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,174618,0.0-2.0-11.0,1304218,2023/10/18 14:20,2023/10/18 14:25,15570,,Array,vocab_task,Array,,,0
,survey-multi-choice,14,183018,0.0-2.0-12.0,1304218,2023/10/18 14:20,2023/10/18 14:25,8398,,Array,vocab_task,Array,,,0
,survey-multi-choice,15,196382,0.0-2.0-13.0,1304218,2023/10/18 14:20,2023/10/18 14:25,13362,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,212682,0.0-2.0-14.0,1304218,2023/10/18 14:20,2023/10/18 14:25,16298,,Array,vocab_task,Array,,,0
,survey-multi-choice,17,230614,0.0-2.0-15.0,1304218,2023/10/18 14:20,2023/10/18 14:25,17930,,Array,vocab_task,Array,,,2
,survey-multi-choice,18,252674,0.0-2.0-16.0,1304218,2023/10/18 14:20,2023/10/18 14:25,22058,,Array,vocab_task,Array,,,1
,survey-multi-choice,19,265150,0.0-2.0-17.0,1304218,2023/10/18 14:20,2023/10/18 14:25,12474,,Array,vocab_task,Array,,,1
,survey-multi-choice,20,285502,0.0-2.0-18.0,1304218,2023/10/18 14:20,2023/10/18 14:25,20350,,Array,vocab_task,Array,,,1
,survey-multi-choice,21,296602,0.0-2.0-19.0,1304218,2023/10/18 14:20,2023/10/18 14:25,11098,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,298744,0.0-3.0,1304218,2023/10/18 14:20,2023/10/18 14:25,2139,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,5923,0.0-0.0,4883826,2023/10/18 14:22,2023/10/18 14:25,,,,,,,,0
,html-keyboard-response,1,15458,0.0-1.0,4883826,2023/10/18 14:22,2023/10/18 14:25,9529,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,26631,0.0-2.0-0.0,4883826,2023/10/18 14:22,2023/10/18 14:25,11168,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,33542,0.0-2.0-1.0,4883826,2023/10/18 14:22,2023/10/18 14:25,6907,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,37974,0.0-2.0-2.0,4883826,2023/10/18 14:22,2023/10/18 14:25,4428,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,46798,0.0-2.0-3.0,4883826,2023/10/18 14:22,2023/10/18 14:25,8820,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,56534,0.0-2.0-4.0,4883826,2023/10/18 14:22,2023/10/18 14:25,9731,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,67454,0.0-2.0-5.0,4883826,2023/10/18 14:22,2023/10/18 14:25,10917,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,81414,0.0-2.0-6.0,4883826,2023/10/18 14:22,2023/10/18 14:25,13956,,Array,vocab_task,Array,,,1
,survey-multi-choice,9,92958,0.0-2.0-7.0,4883826,2023/10/18 14:22,2023/10/18 14:25,11540,,Array,vocab_task,Array,,,1
,survey-multi-choice,10,102182,0.0-2.0-8.0,4883826,2023/10/18 14:22,2023/10/18 14:25,9220,,Array,vocab_task,Array,,,1
,survey-multi-choice,11,112654,0.0-2.0-9.0,4883826,2023/10/18 14:22,2023/10/18 14:25,10468,,Array,vocab_task,Array,,,1
,survey-multi-choice,12,121437,0.0-2.0-10.0,4883826,2023/10/18 14:22,2023/10/18 14:25,8780,,Array,vocab_task,Array,,,1
,survey-multi-choice,13,128573,0.0-2.0-11.0,4883826,2023/10/18 14:22,2023/10/18 14:25,7132,,Array,vocab_task,Array,,,1
,survey-multi-choice,14,139525,0.0-2.0-12.0,4883826,2023/10/18 14:22,2023/10/18 14:25,10948,,Array,vocab_task,Array,,,1
,survey-multi-choice,15,150133,0.0-2.0-13.0,4883826,2023/10/18 14:22,2023/10/18 14:25,10605,,Array,vocab_task,Array,,,2
,survey-multi-choice,16,157341,0.0-2.0-14.0,4883826,2023/10/18 14:22,2023/10/18 14:25,7204,,Array,vocab_task,Array,,,0
,survey-multi-choice,17,166988,0.0-2.0-15.0,4883826,2023/10/18 14:22,2023/10/18 14:25,9644,,Array,vocab_task,Array,,,0
,survey-multi-choice,18,173469,0.0-2.0-16.0,4883826,2023/10/18 14:22,2023/10/18 14:25,6477,,Array,vocab_task,Array,,,2
,survey-multi-choice,19,182348,0.0-2.0-17.0,4883826,2023/10/18 14:22,2023/10/18 14:25,8876,,Array,vocab_task,Array,,,1
,survey-multi-choice,20,191284,0.0-2.0-18.0,4883826,2023/10/18 14:22,2023/10/18 14:25,8932,,Array,vocab_task,Array,,,1
,survey-multi-choice,21,195780,0.0-2.0-19.0,4883826,2023/10/18 14:22,2023/10/18 14:25,4492,,Array,vocab_task,Array,,,2
,html-keyboard-response,22,198187,0.0-3.0,4883826,2023/10/18 14:22,2023/10/18 14:25,2403,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,3992,0.0-0.0,2577141,2023/10/18 14:25,2023/10/18 14:27,,,,,,,,0
,html-keyboard-response,1,9380,0.0-1.0,2577141,2023/10/18 14:25,2023/10/18 14:27,5384,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,20204,0.0-2.0-0.0,2577141,2023/10/18 14:25,2023/10/18 14:27,10822,,Array,vocab_task,Array,,,2
,survey-multi-choice,3,24738,0.0-2.0-1.0,2577141,2023/10/18 14:25,2023/10/18 14:27,4529,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,29632,0.0-2.0-2.0,2577141,2023/10/18 14:25,2023/10/18 14:27,4890,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,35359,0.0-2.0-3.0,2577141,2023/10/18 14:25,2023/10/18 14:27,5721,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,39172,0.0-2.0-4.0,2577141,2023/10/18 14:25,2023/10/18 14:27,3809,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,43324,0.0-2.0-5.0,2577141,2023/10/18 14:25,2023/10/18 14:27,4146,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,48117,0.0-2.0-6.0,2577141,2023/10/18 14:25,2023/10/18 14:27,4788,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,52482,0.0-2.0-7.0,2577141,2023/10/18 14:25,2023/10/18 14:27,4360,,Array,vocab_task,Array,,,2
,survey-multi-choice,10,66657,0.0-2.0-8.0,2577141,2023/10/18 14:25,2023/10/18 14:27,14169,,Array,vocab_task,Array,,,1
,survey-multi-choice,11,71169,0.0-2.0-9.0,2577141,2023/10/18 14:25,2023/10/18 14:27,4507,,Array,vocab_task,Array,,,1
,survey-multi-choice,12,75884,0.0-2.0-10.0,2577141,2023/10/18 14:25,2023/10/18 14:27,4709,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,81171,0.0-2.0-11.0,2577141,2023/10/18 14:25,2023/10/18 14:27,5281,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,86323,0.0-2.0-12.0,2577141,2023/10/18 14:25,2023/10/18 14:27,5147,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,90935,0.0-2.0-13.0,2577141,2023/10/18 14:25,2023/10/18 14:27,4607,,Array,vocab_task,Array,,,0
,survey-multi-choice,16,95301,0.0-2.0-14.0,2577141,2023/10/18 14:25,2023/10/18 14:27,4361,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,102198,0.0-2.0-15.0,2577141,2023/10/18 14:25,2023/10/18 14:27,6893,,Array,vocab_task,Array,,,0
,survey-multi-choice,18,111671,0.0-2.0-16.0,2577141,2023/10/18 14:25,2023/10/18 14:27,9468,,Array,vocab_task,Array,,,1
,survey-multi-choice,19,116767,0.0-2.0-17.0,2577141,2023/10/18 14:25,2023/10/18 14:27,5089,,Array,vocab_task,Array,,,2
,survey-multi-choice,20,120838,0.0-2.0-18.0,2577141,2023/10/18 14:25,2023/10/18 14:27,4066,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,127208,0.0-2.0-19.0,2577141,2023/10/18 14:25,2023/10/18 14:27,6366,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,129499,0.0-3.0,2577141,2023/10/18 14:25,2023/10/18 14:27,2286,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,3234,0.0-0.0,2382066,2023/10/18 14:32,2023/10/18 14:34,,,,,,,,0
,html-keyboard-response,1,8582,0.0-1.0,2382066,2023/10/18 14:32,2023/10/18 14:34,5345,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,13467,0.0-2.0-0.0,2382066,2023/10/18 14:32,2023/10/18 14:34,4884,,Array,vocab_task,Array,,,0
,survey-multi-choice,3,19960,0.0-2.0-1.0,2382066,2023/10/18 14:32,2023/10/18 14:34,6491,,Array,vocab_task,Array,,,2
,survey-multi-choice,4,23989,0.0-2.0-2.0,2382066,2023/10/18 14:32,2023/10/18 14:34,4026,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,28068,0.0-2.0-3.0,2382066,2023/10/18 14:32,2023/10/18 14:34,4075,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,32494,0.0-2.0-4.0,2382066,2023/10/18 14:32,2023/10/18 14:34,4423,,Array,vocab_task,Array,,,2
,survey-multi-choice,7,36231,0.0-2.0-5.0,2382066,2023/10/18 14:32,2023/10/18 14:34,3733,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,41658,0.0-2.0-6.0,2382066,2023/10/18 14:32,2023/10/18 14:34,5425,,Array,vocab_task,Array,,,2
,survey-multi-choice,9,47420,0.0-2.0-7.0,2382066,2023/10/18 14:32,2023/10/18 14:34,5758,,Array,vocab_task,Array,,,1
,survey-multi-choice,10,58144,0.0-2.0-8.0,2382066,2023/10/18 14:32,2023/10/18 14:34,10722,,Array,vocab_task,Array,,,0
,survey-multi-choice,11,62520,0.0-2.0-9.0,2382066,2023/10/18 14:32,2023/10/18 14:34,4373,,Array,vocab_task,Array,,,1
,survey-multi-choice,12,69788,0.0-2.0-10.0,2382066,2023/10/18 14:32,2023/10/18 14:34,7265,,Array,vocab_task,Array,,,0
,survey-multi-choice,13,77478,0.0-2.0-11.0,2382066,2023/10/18 14:32,2023/10/18 14:34,7687,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,87803,0.0-2.0-12.0,2382066,2023/10/18 14:32,2023/10/18 14:34,10323,,Array,vocab_task,Array,,,0
,survey-multi-choice,15,92224,0.0-2.0-13.0,2382066,2023/10/18 14:32,2023/10/18 14:34,4418,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,95562,0.0-2.0-14.0,2382066,2023/10/18 14:32,2023/10/18 14:34,3335,,Array,vocab_task,Array,,,1
,survey-multi-choice,17,100599,0.0-2.0-15.0,2382066,2023/10/18 14:32,2023/10/18 14:34,5035,,Array,vocab_task,Array,,,0
,survey-multi-choice,18,105248,0.0-2.0-16.0,2382066,2023/10/18 14:32,2023/10/18 14:34,4646,,Array,vocab_task,Array,,,0
,survey-multi-choice,19,109188,0.0-2.0-17.0,2382066,2023/10/18 14:32,2023/10/18 14:34,3937,,Array,vocab_task,Array,,,0
,survey-multi-choice,20,115082,0.0-2.0-18.0,2382066,2023/10/18 14:32,2023/10/18 14:34,5891,,Array,vocab_task,Array,,,0
,survey-multi-choice,21,119549,0.0-2.0-19.0,2382066,2023/10/18 14:32,2023/10/18 14:34,4465,,Array,vocab_task,Array,,,0
,html-keyboard-response,22,122623,0.0-3.0,2382066,2023/10/18 14:32,2023/10/18 14:34,3076,<p style='text-algin:left'>これで実験は終了です。お疲れ様でした。</p><p style='text-algin:left'>スペースキーを押したのち、画面を閉じてください。</p>, ,vocab_debrief,,,,0
1,fullscreen,0,3079,0.0-0.0,3270660,2023/10/18 14:40,2023/10/18 14:41,,,,,,,,0
,html-keyboard-response,1,6704,0.0-1.0,3270660,2023/10/18 14:40,2023/10/18 14:41,3623,<p style='text-algin:left'>これから、20個の単語についてその意味をおききします。</p><p style='text-algin:left'>語の意味を表すものとして、<u>最も適切なもの</u>をひとつ選択してください。</p><p><br><br></br><p style='text-algin:left'>準備ができたらスペーキーを押して、課題をはじめてください。</p>, ,vocab_instruction,,,,0
,survey-multi-choice,2,14152,0.0-2.0-0.0,3270660,2023/10/18 14:40,2023/10/18 14:41,7445,,Array,vocab_task,Array,,,0
,survey-multi-choice,3,18159,0.0-2.0-1.0,3270660,2023/10/18 14:40,2023/10/18 14:41,4000,,Array,vocab_task,Array,,,1
,survey-multi-choice,4,20711,0.0-2.0-2.0,3270660,2023/10/18 14:40,2023/10/18 14:41,2546,,Array,vocab_task,Array,,,2
,survey-multi-choice,5,23663,0.0-2.0-3.0,3270660,2023/10/18 14:40,2023/10/18 14:41,2946,,Array,vocab_task,Array,,,2
,survey-multi-choice,6,30615,0.0-2.0-4.0,3270660,2023/10/18 14:40,2023/10/18 14:41,6946,,Array,vocab_task,Array,,,0
,survey-multi-choice,7,33007,0.0-2.0-5.0,3270660,2023/10/18 14:40,2023/10/18 14:41,2386,,Array,vocab_task,Array,,,2
,survey-multi-choice,8,36255,0.0-2.0-6.0,3270660,2023/10/18 14:40,2023/10/18 14:41,3242,,Array,vocab_task,Array,,,1
,survey-multi-choice,9,39615,0.0-2.0-7.0,3270660,2023/10/18 14:40,2023/10/18 14:41,3354,,Array,vocab_task,Array,,,0
,survey-multi-choice,10,53111,0.0-2.0-8.0,3270660,2023/10/18 14:40,2023/10/18 14:41,13490,,Array,vocab_task,Array,,,2
,survey-multi-choice,11,58032,0.0-2.0-9.0,3270660,2023/10/18 14:40,2023/10/18 14:41,4914,,Array,vocab_task,Array,,,2
,survey-multi-choice,12,61576,0.0-2.0-10.0,3270660,2023/10/18 14:40,2023/10/18 14:41,3538,,Array,vocab_task,Array,,,2
,survey-multi-choice,13,65600,0.0-2.0-11.0,3270660,2023/10/18 14:40,2023/10/18 14:41,4018,,Array,vocab_task,Array,,,2
,survey-multi-choice,14,71000,0.0-2.0-12.0,3270660,2023/10/18 14:40,2023/10/18 14:41,5394,,Array,vocab_task,Array,,,2
,survey-multi-choice,15,74519,0.0-2.0-13.0,3270660,2023/10/18 14:40,2023/10/18 14:41,3514,,Array,vocab_task,Array,,,1
,survey-multi-choice,16,78759,0.0-2.0-14.0,3270660,2023/10/18 14:40,2023/10/18 14:41,4234,,Array,vocab_task,Array,,,2
,survey-multi-choice,17,82359,0.0-2.0-15.0,3270660,2023/10/18 14:40,2023/10/18 14:41,3595,,Array,vocab_task,Array,,,0
,survey-multi-choice,18,88567,0.0-2.0-16.0,3270660,2023/10/18 14:40,2023/10/18 14:41,6202,,Array,vocab_task,Array,,,2
,survey-multi-choice,19,91823,0.0-2.0-17.0,3270660,2023/10/18 14:40,2023/10/18 14:41,3251,,Array,vocab_task,Array,,,0
